Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Cyprus,2020-12-28,10,2021-01-27,S.N501,2021-08-28,30,True,0.01,1307,9,344.06
Lebanon,2020-12-29,505,2021-07-14,S.N501,2021-08-29,197,True,0.01,58439,839,1907.64
Bangladesh,2020-12-31,451,2021-10-31,S.N501,2021-08-31,304,False,0.02,95917,1704,4312.12
Kosovo,2020-12-31,27,2021-07-29,S.N501,2021-08-31,210,True,0.02,1191,25,321.64
Kuwait,2020-12-31,28,2021-07-01,S.N501,2021-08-31,182,True,0.01,10783,60,1188.89
Palestine,2020-12-31,28,2021-04-09,S.N501,2021-08-31,99,True,0.01,74031,788,1188.25
Cabo Verde,2021-01-01,7,2021-02-03,S.N501,2021-09-01,33,True,0.01,2031,20,76.55
Venezuela,2021-01-01,28,2021-07-03,S.N501,2021-09-01,183,True,0.01,41608,478,911.72
Sri Lanka,2021-01-02,381,2021-10-09,S.N501,2021-09-02,280,False,0.03,30176,764,1782.09
North Macedonia,2021-01-04,310,2021-07-13,S.N501,2021-09-04,190,True,0.04,21720,765,467.72
Guinea-Bissau,2021-01-04,33,2021-02-05,S.N501,2021-09-04,32,True,0.02,450,8,6.63
Czech Republic,2021-01-04,4584,2021-09-06,S.N501,2021-09-04,245,False,0.02,136097,2463,3423.33
Colombia,2021-01-04,4158,2021-11-03,S.N501,2021-09-04,303,False,0.03,770922,19613,13128.68
Ecuador,2021-01-05,819,2021-11-17,S.N501,2021-09-05,316,False,0.06,44154,2797,1044.66
Cameroon,2021-01-05,21,2021-09-17,S.N501,2021-09-05,255,False,0.02,1591,26,273.58
Hungary,2021-01-06,28,2021-02-26,S.N501,2021-09-06,51,True,0.04,19465,687,1447.28
Morocco,2021-01-08,93,2021-09-02,S.N501,2021-09-08,237,True,0.01,71479,1051,1118.78
Niger,2021-01-09,2,2021-01-09,S.N501,2021-09-09,0,True,0.03,150,5,1118.78
Panama,2021-01-11,76,2021-04-30,S.N501,2021-09-11,109,True,0.02,53285,911,621.42
Equatorial Guinea,2021-01-12,44,2021-08-27,S.N501,2021-09-12,227,True,0.01,1220,17,19.04
Trinidad and Tobago,2021-01-12,435,2021-10-20,S.N501,2021-09-12,281,False,0.03,8297,247,198.5
Latvia,2021-01-12,3218,2021-07-06,S.N501,2021-09-12,175,True,0.02,20105,370,513.06
Belize,2021-01-12,50,2021-08-09,S.N501,2021-09-12,209,True,0.02,1042,25,10.54
Montenegro,2021-01-17,57,2021-08-05,S.N501,2021-09-17,200,True,0.02,6604,105,218.18
Guyana,2021-01-18,3,2021-09-07,S.N501,2021-09-18,232,True,0.02,643,16,88.94
Croatia,2021-01-20,4238,2021-08-27,S.N501,2021-09-20,219,True,0.02,36437,815,787.37
Central African Republic,2021-01-20,10,2021-03-17,S.N501,2021-09-20,56,True,0.01,195,3,1.0
Liechtenstein,2021-01-21,22,2021-06-10,S.N501,2021-09-21,140,True,0.02,130,3,4.9
Congo (Kinshasa),2021-01-22,19,2021-06-20,S.N501,2021-09-22,149,True,0.02,2089,49,80.83
Moldova,2021-01-27,28,2021-06-24,S.N501,2021-09-27,148,True,0.02,34185,824,753.08
Vietnam,2021-01-30,11,2021-09-02,S.N501,2021-09-30,215,True,0.02,1110,28,1275.88
Benin,2021-01-30,46,2021-06-03,S.N501,2021-09-30,124,True,0.01,330,5,34.23
Azerbaijan,2021-02-01,3,2021-02-07,S.N501,2021-10-02,6,True,0.01,27739,379,142.79
Lithuania,2021-02-02,9264,2021-10-05,S.N501,2021-10-03,245,False,0.02,34311,517,564.19
Tunisia,2021-02-02,16,2021-05-28,S.N501,2021-10-03,115,True,0.04,28949,1060,1170.33
Cambodia,2021-02-03,811,2021-10-30,S.N501,2021-10-04,269,False,0.02,13186,310,533.62
Monaco,2021-02-04,4,2021-04-17,S.N501,2021-10-05,72,True,0.01,36,1,11.06
Bolivia,2021-02-06,22,2021-06-02,S.N501,2021-10-07,116,True,0.04,49801,1941,1119.74
Costa Rica,2021-02-10,378,2021-09-30,S.N501,2021-10-11,232,True,0.01,49476,594,1515.23
Djibouti,2021-02-12,173,2021-05-07,S.N501,2021-10-13,84,True,0.01,1467,20,79.51
Paraguay,2021-02-13,92,2021-08-14,S.N501,2021-10-14,182,True,0.03,44499,1503,2013.0
Bahrain,2021-02-14,83,2021-11-11,S.N501,2021-10-15,270,False,0.01,3253,17,679.96
Antigua and Barbuda,2021-02-14,22,2021-07-25,S.N501,2021-10-15,161,True,0.03,98,4,3.64
Ukraine,2021-02-18,120,2021-10-28,S.N501,2021-10-19,252,False,0.02,253817,5994,4730.33
Suriname,2021-02-18,427,2021-09-14,S.N501,2021-10-19,208,True,0.02,4641,104,126.56
Belarus,2021-02-23,3,2021-02-24,S.N501,2021-10-24,1,True,0.01,26411,182,1279.0
Uruguay,2021-02-23,107,2021-04-14,S.N501,2021-10-24,50,True,0.01,13450,146,1921.11
Congo (Brazzaville),2021-02-25,41,2021-11-21,S.N501,2021-10-26,269,False,0.02,860,16,30.77
Somalia,2021-02-28,11,2021-03-05,S.N501,2021-10-29,5,True,0.03,1350,48,129.94
Fiji,2021-02-28,2,2021-04-12,S.N501,2021-10-29,43,True,0.03,1,1,0.14
Kazakhstan,2021-03-02,182,2021-04-27,S.N501,2021-10-31,56,True,0.02,50144,898,1834.59
Guatemala,2021-03-11,57,2021-08-03,S.N501,2021-11-09,145,True,0.03,14605,411,1241.57
Grenada,2021-03-12,3,2021-06-24,S.N501,2021-11-10,104,True,0.01,18,1,0.1
Namibia,2021-03-17,49,2021-06-17,S.N501,2021-11-15,92,True,0.02,7248,115,230.27
Armenia,2021-03-18,13,2021-06-26,S.N501,2021-11-16,100,True,0.02,12276,247,414.67
Bahamas,2021-03-18,63,2021-08-07,S.N501,2021-11-16,142,True,0.02,1928,37,42.56
Afghanistan,2021-03-21,52,2021-05-29,S.N501,2021-11-19,69,True,0.04,9645,399,173.23
Malta,2021-03-25,146,2021-06-28,S.N501,2021-11-23,95,True,0.01,4146,57,17.14
South Sudan,2021-03-31,4,2021-04-29,S.N501,2021-11-29,29,True,0.01,108,2,13.1
Papua New Guinea,2021-03-31,1,2021-03-31,S.N501,2021-11-29,0,True,0.01,3,1,13.1
Liberia,2021-03-31,10,2021-05-20,S.N501,2021-11-29,50,True,0.04,69,3,1.72
Algeria,2021-04-12,12,2021-07-28,S.N501,2021-12-11,107,True,0.02,12457,311,371.93
Nepal,2021-04-14,2,2021-06-02,S.N501,2021-12-13,49,True,0.01,1710,23,6795.45
Honduras,2021-04-23,3,2021-05-19,S.N501,2021-12-22,26,True,0.03,3473,92,938.24
El Salvador,2021-04-29,10,2021-08-02,S.N501,2021-12-28,95,True,0.03,3821,116,187.08
Haiti,2021-05-07,46,2021-08-07,S.N501,2022-01-05,92,True,0.03,2726,76,92.67
Burundi,2021-05-27,6,2021-05-31,S.N501,2022-01-25,4,True,0.0,128,1,36.5
Libya,2021-06-05,1,2021-06-05,S.N501,2022-02-03,0,True,0.02,2597,44,36.5
Andorra,2021-06-07,9,2021-07-19,S.N501,2022-02-05,42,True,0.01,1002,9,11.67
Uzbekistan,2021-06-25,7,2021-06-25,S.N501,2022-02-23,0,True,0.01,3845,26,11.67
Saint Vincent and the Grenadines,2021-09-20,8,2021-09-27,S.N501,2022-05-21,7,True,0.01,498,3,84.39
China,2019-10-22,7,2021-04-17,S.L18,2020-06-21,543,False,0.04,53942,2359,3883.39
Georgia,2020-02-24,28,2021-08-31,S.L18,2020-10-24,554,False,0.01,9671,131,969.08
UK,2020-02-27,57904,2021-11-24,S.L18,2020-10-27,636,False,0.01,1824262,26327,210364.96
Iceland,2020-02-27,66,2021-08-14,S.L18,2020-10-27,534,False,0.0,28,1,14.46
Brazil,2020-03-01,44617,2021-11-03,S.L18,2020-10-30,612,False,0.03,2903283,80889,42035.38
India,2020-03-01,657,2021-10-22,S.L18,2020-10-30,600,False,0.01,121884,1619,66627.8
Australia,2020-03-10,82,2021-11-03,S.L18,2020-11-08,603,False,0.01,1206,13,1062.39
USA,2020-03-12,36695,2021-11-22,S.L18,2020-11-10,620,False,0.02,363558,5844,85577.1
New Zealand,2020-03-16,17,2021-05-31,S.L18,2020-11-14,441,False,0.01,10,1,7.8
Spain,2020-03-17,3077,2021-11-19,S.L18,2020-11-15,612,False,0.02,56621,979,9881.76
Luxembourg,2020-03-22,2124,2021-11-04,S.L18,2020-11-20,592,False,0.01,2681,28,168.49
Switzerland,2020-03-24,819,2021-11-18,S.L18,2020-11-22,604,False,0.01,2675,33,1761.01
Guinea,2020-03-31,15,2021-04-27,S.L18,2020-11-29,392,False,0.01,703,5,50.26
Czech Republic,2020-04-01,163,2021-10-29,S.L18,2020-11-30,576,False,0.02,5045,89,4138.29
Canada,2020-04-03,17407,2021-11-07,S.L18,2020-12-02,583,False,0.02,916861,15448,55140.92
Finland,2020-04-04,737,2021-08-17,S.L18,2020-12-03,500,False,0.01,1158,10,244.95
Qatar,2020-04-05,12,2021-08-27,S.L18,2020-12-04,509,False,0.0,375,1,404.51
Ireland,2020-04-06,614,2021-10-28,S.L18,2020-12-05,570,False,0.01,1685,21,762.85
Italy,2020-04-13,2679,2021-11-16,S.L18,2020-12-12,582,False,0.03,49114,1340,10409.71
Madagascar,2020-04-14,212,2021-04-26,S.L18,2020-12-13,377,False,0.02,5768,97,72.59
Cyprus,2020-04-17,6,2021-01-22,S.L18,2020-12-16,280,False,0.01,769,5,76.17
Belgium,2020-04-18,3006,2021-11-20,S.L18,2020-12-17,581,False,0.02,18367,309,2719.8
France,2020-04-20,5179,2021-11-15,S.L18,2020-12-19,574,False,0.02,994842,16037,186512.38
Netherlands,2020-04-26,1447,2021-11-14,S.L18,2020-12-25,567,False,0.01,57659,470,23299.92
Colombia,2020-05-19,585,2021-10-16,S.L18,2021-01-17,515,False,0.03,107882,2748,11037.88
Peru,2020-05-19,2028,2021-11-05,S.L18,2021-01-17,535,False,0.09,147387,13391,4332.96
Argentina,2020-05-21,2509,2021-11-01,S.L18,2021-01-19,529,False,0.02,636784,13963,11803.36
Singapore,2020-05-23,166,2021-11-05,S.L18,2021-01-21,531,False,0.0,1386,4,110.22
Sweden,2020-05-24,2624,2021-11-19,S.L18,2021-01-22,544,False,0.01,5375,69,2744.21
Japan,2020-05-27,370,2021-10-23,S.L18,2021-01-25,514,False,0.01,1253,14,3189.22
Chile,2020-05-31,4282,2021-11-07,S.L18,2021-01-29,525,False,0.02,137251,3041,3344.51
United Arab Emirates,2020-06-02,12,2021-04-27,S.L18,2021-01-31,329,False,0.0,2132,7,1488.09
Mexico,2020-06-02,2890,2021-11-08,S.L18,2021-01-31,524,False,0.08,103192,7813,7256.92
Senegal,2020-06-14,75,2021-10-28,S.L18,2021-02-12,501,False,0.03,6019,153,144.81
Turkey,2020-06-15,535,2021-11-17,S.L18,2021-02-13,520,False,0.01,25438,223,17300.16
Djibouti,2020-06-15,129,2021-05-07,S.L18,2021-02-13,326,False,0.01,1094,15,12.66
Ecuador,2020-07-01,287,2021-11-17,S.L18,2021-03-01,504,False,0.06,15473,980,1051.1
Laos,2020-07-05,5,2020-07-10,S.L18,2021-03-05,5,True,0.0,5,0,0.0
Bangladesh,2020-07-10,384,2021-09-29,S.L18,2021-03-10,446,False,0.02,80914,1431,2746.89
South Africa,2020-07-25,2502,2021-11-17,S.L18,2021-03-25,480,False,0.03,99960,3058,5671.7
South Korea,2020-08-02,61,2021-10-14,S.L18,2021-04-02,438,False,0.01,488,4,651.71
Denmark,2020-08-10,3268,2021-11-22,S.L18,2021-04-10,469,False,0.01,5837,37,2711.19
Germany,2020-08-14,6624,2021-11-18,S.L18,2021-04-14,461,False,0.02,33300,632,10824.35
Russia,2020-08-24,62,2021-11-22,S.L18,2021-04-24,455,False,0.03,29890,846,16801.09
Indonesia,2020-08-25,178,2021-09-25,S.L18,2021-04-25,396,False,0.03,37897,1274,9941.38
Greece,2020-08-27,429,2021-11-16,S.L18,2021-04-27,446,False,0.02,7488,150,1773.93
Lebanon,2020-09-01,4,2021-01-12,S.L18,2021-05-02,133,True,0.01,192,2,1475.34
Lithuania,2020-09-07,3090,2021-11-12,S.L18,2021-05-08,431,False,0.01,14786,212,910.74
Latvia,2020-09-10,999,2021-07-06,S.L18,2021-05-11,299,False,0.02,6242,115,565.65
Côte d'Ivoire,2020-09-14,23,2021-04-20,S.L18,2021-05-15,218,True,0.01,1595,10,123.66
Burkina Faso,2020-09-21,21,2021-04-30,S.L18,2021-05-22,221,True,0.01,902,11,66.83
Togo,2020-09-21,27,2021-03-09,S.L18,2021-05-22,169,True,0.01,161,2,31.8
Norway,2020-09-30,855,2021-11-22,S.L18,2021-05-31,418,False,0.0,1600,7,494.36
Kenya,2020-10-22,191,2021-09-07,S.L18,2021-06-22,320,False,0.02,3912,78,543.84
Estonia,2020-10-28,244,2021-10-24,S.L18,2021-06-28,361,False,0.01,1538,13,483.08
Slovenia,2020-10-31,121,2021-10-01,S.L18,2021-07-01,335,False,0.02,329,6,692.22
Austria,2020-11-02,213,2021-09-26,S.L18,2021-07-03,328,False,0.01,3698,56,1589.64
Portugal,2020-11-07,390,2021-11-16,S.L18,2021-07-08,374,False,0.02,6010,99,2155.42
Eswatini,2020-11-13,27,2021-03-23,S.L18,2021-07-14,130,True,0.04,1094,43,114.26
Thailand,2020-11-16,83,2021-10-14,S.L18,2021-07-17,332,False,0.01,5959,62,4518.34
Serbia,2020-11-17,2,2021-01-08,S.L18,2021-07-18,52,True,0.01,1033,11,5340.03
Philippines,2020-11-21,118,2021-08-21,S.L18,2021-07-22,273,False,0.02,4698,82,5320.38
Mauritius,2020-11-24,5,2021-06-17,S.L18,2021-07-25,205,True,0.01,6,1,5.8
Malawi,2020-11-25,106,2021-09-09,S.L18,2021-07-26,288,False,0.04,2790,102,174.8
Poland,2020-11-25,166,2021-11-16,S.L18,2021-07-26,356,False,0.02,4170,103,6056.5
Pakistan,2020-11-26,10,2021-08-26,S.L18,2021-07-27,273,False,0.02,2241,50,2764.94
Mozambique,2020-11-26,130,2021-06-22,S.L18,2021-07-27,208,True,0.01,3087,37,335.77
Malaysia,2020-12-01,245,2021-10-27,S.L18,2021-08-01,330,False,0.01,41825,490,7053.04
Taiwan,2020-12-05,10,2021-07-07,S.L18,2021-08-05,214,True,0.05,333,16,55.92
Zimbabwe,2020-12-07,51,2021-07-11,S.L18,2021-08-07,216,True,0.03,1661,54,151.6
Bulgaria,2020-12-11,44,2021-10-08,S.L18,2021-08-11,301,False,0.04,711,30,1100.67
Nigeria,2020-12-11,11,2021-09-16,S.L18,2021-08-11,279,False,0.01,221,3,333.69
Angola,2020-12-11,44,2021-07-16,S.L18,2021-08-11,217,True,0.02,520,13,115.41
Iraq,2020-12-14,3,2021-02-20,S.L18,2021-08-14,68,True,0.02,3493,70,1046.35
Lesotho,2020-12-16,12,2021-01-18,S.L18,2021-08-16,33,True,0.01,968,14,146.33
Rwanda,2020-12-17,44,2021-07-07,S.L18,2021-08-17,202,True,0.01,1219,14,134.94
Israel,2020-12-17,285,2021-11-19,S.L18,2021-08-17,337,False,0.01,4184,26,2401.06
Romania,2020-12-21,33,2021-11-03,S.L18,2021-08-21,317,False,0.03,2207,65,2260.22
Slovakia,2020-12-22,48,2021-10-26,S.L18,2021-08-22,308,False,0.01,876,14,1542.76
Tunisia,2020-12-24,11,2021-04-26,S.L18,2021-08-24,123,True,0.03,17556,603,1209.72
Botswana,2020-12-24,40,2021-11-12,S.L18,2021-08-24,323,False,0.01,1836,23,620.46
Zambia,2020-12-30,13,2021-06-04,S.L18,2021-08-30,156,True,0.01,645,9,451.19
Venezuela,2021-01-01,17,2021-05-26,S.L18,2021-09-01,145,True,0.01,20785,234,777.11
Azerbaijan,2021-01-04,1,2021-01-04,S.L18,2021-09-04,0,True,0.01,8824,111,777.11
Guatemala,2021-01-05,40,2021-10-05,S.L18,2021-09-05,273,False,0.02,15644,379,1479.06
Comoros,2021-01-05,6,2021-01-10,S.L18,2021-09-05,5,True,0.02,150,3,35.43
Cabo Verde,2021-01-06,9,2021-01-31,S.L18,2021-09-06,25,True,0.01,2585,25,79.71
Ghana,2021-01-06,30,2021-08-02,S.L18,2021-09-06,208,True,0.01,547,5,186.15
Equatorial Guinea,2021-01-12,33,2021-04-01,S.L18,2021-09-12,79,True,0.01,699,11,22.86
North Macedonia,2021-01-12,8,2021-04-11,S.L18,2021-09-12,89,True,0.03,511,16,587.48
Croatia,2021-01-16,57,2021-11-05,S.L18,2021-09-16,293,False,0.02,646,13,740.04
Guyana,2021-01-18,3,2021-09-07,S.L18,2021-09-18,232,True,0.02,643,16,88.94
Uruguay,2021-01-20,107,2021-04-14,S.L18,2021-09-20,84,True,0.01,13450,146,1208.18
Brunei,2021-01-20,1,2021-01-20,S.L18,2021-09-20,0,True,0.02,2,1,1208.18
Belize,2021-01-20,22,2021-08-09,S.L18,2021-09-20,201,True,0.02,459,11,10.36
Cameroon,2021-01-21,7,2021-09-16,S.L18,2021-09-21,238,True,0.02,531,9,270.17
Gambia,2021-01-21,25,2021-07-31,S.L18,2021-09-21,191,True,0.03,115,4,14.61
Paraguay,2021-01-25,106,2021-08-14,S.L18,2021-09-25,201,True,0.03,51270,1732,1946.38
Guinea-Bissau,2021-01-29,2,2021-02-05,S.L18,2021-09-29,7,True,0.02,28,1,27.07
Benin,2021-01-31,11,2021-03-03,S.L18,2021-10-01,31,True,0.01,60,1,63.42
Oman,2021-02-05,6,2021-04-23,S.L18,2021-10-06,77,True,0.01,945,10,628.4
Seychelles,2021-02-05,22,2021-05-25,S.L18,2021-10-06,109,True,0.0,148,1,74.97
Bolivia,2021-02-07,21,2021-06-02,S.L18,2021-10-08,115,True,0.04,47537,1853,1123.02
Uganda,2021-02-10,14,2021-06-14,S.L18,2021-10-11,124,True,0.01,493,4,92.01
Costa Rica,2021-02-10,164,2021-09-29,S.L18,2021-10-11,231,True,0.01,21382,257,1512.28
Honduras,2021-02-10,8,2021-05-19,S.L18,2021-10-11,98,True,0.03,9262,245,701.58
Central African Republic,2021-02-11,3,2021-03-09,S.L18,2021-10-12,26,True,0.01,58,1,1.01
Sri Lanka,2021-02-17,5,2021-08-20,S.L18,2021-10-18,184,True,0.02,288,6,1672.91
Congo (Kinshasa),2021-02-21,2,2021-06-20,S.L18,2021-10-22,119,True,0.02,220,6,77.86
Suriname,2021-02-22,377,2021-09-14,S.L18,2021-10-23,204,True,0.02,4098,92,129.16
Monaco,2021-02-22,2,2021-08-25,S.L18,2021-10-23,184,True,0.01,24,1,5.31
Ethiopia,2021-02-23,3,2021-08-09,S.L18,2021-10-24,167,True,0.02,668,11,754.74
Somalia,2021-02-28,4,2021-02-28,S.L18,2021-10-29,0,True,0.03,454,15,754.74
Jordan,2021-03-01,14,2021-09-26,S.L18,2021-10-30,209,True,0.01,5847,77,1431.19
Bosnia and Herzegovina,2021-03-07,3,2021-07-05,S.L18,2021-11-05,120,True,0.05,443,21,534.1
Sudan,2021-03-07,1,2021-03-07,S.L18,2021-11-05,0,True,0.06,116,8,534.1
Gabon,2021-03-08,2,2021-04-11,S.L18,2021-11-06,34,True,0.01,55,1,143.51
Dominican Republic,2021-03-11,59,2021-10-15,S.L18,2021-11-09,218,True,0.01,11731,130,624.46
Panama,2021-03-11,27,2021-04-30,S.L18,2021-11-09,50,True,0.02,18930,324,352.59
Namibia,2021-03-17,23,2021-06-17,S.L18,2021-11-15,92,True,0.02,3403,54,230.27
Papua New Guinea,2021-03-23,2,2021-03-23,S.L18,2021-11-21,0,True,0.01,4,1,230.27
South Sudan,2021-03-31,2,2021-04-03,S.L18,2021-11-29,3,True,0.01,52,1,29.2
Liberia,2021-03-31,6,2021-05-20,S.L18,2021-11-29,50,True,0.04,42,2,1.72
Bahrain,2021-04-04,18,2021-11-10,S.L18,2021-12-03,220,True,0.01,706,4,524.94
Mali,2021-04-05,1,2021-04-05,S.L18,2021-12-04,0,True,0.04,50,2,524.94
Trinidad and Tobago,2021-04-17,360,2021-10-20,S.L18,2021-12-16,186,True,0.03,6867,204,246.33
Malta,2021-04-18,34,2021-06-27,S.L18,2021-12-17,70,True,0.01,966,14,7.11
El Salvador,2021-05-01,1,2021-05-01,S.L18,2021-12-30,0,True,0.03,303,10,7.11
Haiti,2021-05-15,56,2021-08-07,S.L18,2022-01-13,84,True,0.03,3319,92,93.77
Saudi Arabia,2021-05-20,8,2021-06-11,S.L18,2022-01-18,22,True,0.02,8688,142,1174.39
Barbados,2021-05-22,4,2021-07-04,S.L18,2022-01-20,43,True,0.01,46,1,2.02
Burundi,2021-05-27,5,2021-05-31,S.L18,2022-01-25,4,True,0.0,107,1,36.5
Cambodia,2021-05-31,2,2021-10-30,S.L18,2022-01-29,152,True,0.02,33,1,617.55
Timor-Leste,2021-06-14,1,2021-06-14,S.L18,2022-02-12,0,True,0.0,21,1,617.55
Andorra,2021-07-15,2,2021-07-19,S.L18,2022-03-15,4,True,0.01,223,2,24.0
Morocco,2021-07-22,1,2021-07-22,S.L18,2022-03-22,0,True,0.02,501,9,24.0
Bahamas,2021-07-22,1,2021-07-22,S.L18,2022-03-22,0,True,0.02,28,1,24.0
Antigua and Barbuda,2021-07-22,2,2021-07-22,S.L18,2022-03-22,0,True,0.03,9,1,24.0
Montenegro,2021-07-27,3,2021-08-01,S.L18,2022-03-27,5,True,0.02,345,6,146.74
Vietnam,2021-09-19,5,2021-10-28,S.L18,2022-05-20,39,True,0.02,938,23,5127.83
Saint Vincent and the Grenadines,2021-09-20,8,2021-09-27,S.L18,2022-05-21,7,True,0.01,498,3,84.39
Congo (Brazzaville),2021-09-29,2,2021-10-29,S.L18,2022-05-30,30,True,0.01,39,1,104.95
Liechtenstein,2021-10-07,1,2021-10-07,S.L18,2022-06-07,0,True,0.02,7,1,104.95
Ukraine,2021-10-25,2,2021-10-31,S.L18,2022-06-25,6,True,0.02,4335,103,25000.46
Netherlands,2020-04-25,39,2020-08-08,S.Y453F,2020-12-24,105,True,0.1,40,5,760.14
China,2020-05-25,1,2020-05-25,S.Y453F,2021-01-23,0,True,0.05,6075,323,0.0
Germany,2020-06-05,7,2021-08-11,S.Y453F,2021-02-03,432,False,0.02,26,1,10899.84
Denmark,2020-06-08,1596,2021-11-07,S.Y453F,2021-02-06,517,False,0.01,2526,18,2556.16
South Africa,2020-06-17,11,2021-07-06,S.Y453F,2021-02-15,384,False,0.03,314,10,4554.42
Brazil,2020-06-18,1,2020-06-18,S.Y453F,2021-02-16,0,True,0.05,3,1,4554.42
Switzerland,2020-07-07,4,2021-10-23,S.Y453F,2021-03-07,473,False,0.01,13,1,1988.46
USA,2020-07-17,117,2021-11-14,S.Y453F,2021-03-17,485,False,0.02,1140,19,93012.63
Russia,2020-08-11,3,2020-08-20,S.Y453F,2021-04-11,9,True,0.02,148,3,4905.13
Belarus,2020-10-11,2,2020-10-21,S.Y453F,2021-06-11,10,True,0.01,5603,59,617.86
Greece,2020-11-26,6,2020-12-14,S.Y453F,2021-07-27,18,True,0.03,16,1,1476.66
Egypt,2021-01-09,1,2021-01-09,S.Y453F,2021-09-09,0,True,0.05,171,10,1476.66
Poland,2021-01-27,6,2021-06-23,S.Y453F,2021-09-27,147,True,0.03,135,4,11876.12
India,2021-02-09,4,2021-07-09,S.Y453F,2021-10-10,150,True,0.01,669,9,173590.73
UK,2021-03-11,10,2021-11-14,S.Y453F,2021-11-09,248,False,0.01,302,5,308241.75
Canada,2021-03-12,2,2021-10-15,S.Y453F,2021-11-10,217,True,0.02,103,2,47946.44
France,2021-08-31,8,2021-11-15,S.Y453F,2022-05-01,76,True,0.02,1537,25,73813.04
Peru,2021-09-13,1,2021-09-13,S.Y453F,2022-05-14,0,True,0.09,72,7,73813.04
Sweden,2021-09-13,5,2021-10-26,S.Y453F,2022-05-14,43,True,0.01,11,1,613.35
South Korea,2021-09-17,1,2021-09-17,S.Y453F,2022-05-18,0,True,0.01,7,1,613.35
Mexico,2021-09-24,1,2021-09-24,S.Y453F,2022-05-25,0,True,0.08,34,3,613.35
Spain,2021-09-24,2,2021-11-06,S.Y453F,2022-05-25,43,True,0.02,37,1,1811.78
Italy,2021-09-28,6,2021-10-05,S.Y453F,2022-05-29,7,True,0.03,106,3,3055.85
Slovenia,2021-10-13,1,2021-10-13,S.Y453F,2022-06-13,0,True,0.02,3,1,3055.85
Israel,2021-10-22,2,2021-11-13,S.Y453F,2022-06-22,22,True,0.01,30,1,736.02
Jordan,2021-11-08,1,2021-11-08,S.Y453F,2022-07-09,0,True,0.01,448,6,736.02
Indonesia,2021-11-23,1,2021-11-23,S.Y453F,2022-07-24,0,True,0.03,216,8,736.02
South Africa,2021-07-28,58,2021-11-25,Omicron.Similar,2022-03-28,120,True,0.03,2338,72,3807.1
Botswana,2021-11-11,18,2021-11-23,Omicron.Similar,2022-07-12,12,True,0.01,830,11,91.3
Israel,2021-11-20,1,2021-11-20,Omicron.Similar,2022-07-21,0,True,0.01,15,1,91.3
Canada,2021-11-23,2,2021-11-23,Omicron.Similar,2022-07-24,0,True,0.02,108,2,0.0
Belgium,2021-11-24,1,2021-11-24,Omicron.Similar,2022-07-25,0,True,0.02,7,1,0.0
Brazil,2021-11-25,2,2021-11-25,Omicron.Similar,2022-07-26,0,True,0.03,132,4,0.0
Austria,2021-11-26,4,2021-11-28,Omicron.Similar,2022-07-27,2,True,0.01,108,2,11074.5
Netherlands,2021-11-26,8,2021-11-26,Omicron.Similar,2022-07-27,0,True,0.01,355,3,0.0
Australia,2021-11-27,4,2021-11-28,Omicron.Similar,2022-07-28,1,True,0.01,70,1,9240.0
Portugal,2021-11-27,13,2021-11-27,Omicron.Similar,2022-07-28,0,True,0.02,206,4,9240.0
Italy,2021-11-28,3,2021-11-28,Omicron.Similar,2022-07-29,0,True,0.03,57,2,9240.0
USA,2021-03-31,4648,2021-11-20,21A.Delta.S.K417,2021-11-29,234,True,0.02,45873,739,74907.4
UK,2021-03-31,342,2021-11-23,21A.Delta.S.K417,2021-11-29,237,True,0.01,10729,156,350650.84
India,2021-04-05,93,2021-10-09,21A.Delta.S.K417,2021-12-04,187,True,0.01,17149,228,99038.63
Philippines,2021-04-09,260,2021-08-31,21A.Delta.S.K417,2021-12-08,144,True,0.02,11291,190,6760.91
Russia,2021-04-12,1,2021-04-12,21A.Delta.S.K417,2021-12-11,0,True,0.02,241,6,6760.91
Japan,2021-04-24,76,2021-09-17,21A.Delta.S.K417,2021-12-23,146,True,0.01,251,3,6788.34
Botswana,2021-04-28,9,2021-07-04,21A.Delta.S.K417,2021-12-27,67,True,0.02,153,3,384.52
Nepal,2021-04-30,12,2021-08-17,21A.Delta.S.K417,2021-12-29,109,True,0.01,13245,186,3228.92
Poland,2021-04-30,37,2021-10-25,21A.Delta.S.K417,2021-12-29,178,True,0.03,857,22,481.31
Portugal,2021-05-01,68,2021-10-19,21A.Delta.S.K417,2021-12-30,171,True,0.02,1021,18,1778.54
Qatar,2021-05-06,10,2021-09-03,21A.Delta.S.K417,2022-01-04,120,True,0.0,315,1,170.72
Switzerland,2021-05-08,44,2021-10-15,21A.Delta.S.K417,2022-01-06,160,True,0.01,132,2,1148.8
Germany,2021-05-12,45,2021-10-29,21A.Delta.S.K417,2022-01-10,170,True,0.02,199,5,4910.84
Belgium,2021-05-14,8,2021-09-08,21A.Delta.S.K417,2022-01-12,117,True,0.02,38,1,1313.51
South Africa,2021-05-18,9,2021-11-11,21A.Delta.S.K417,2022-01-16,177,True,0.03,360,11,8808.18
France,2021-05-29,28,2021-10-26,21A.Delta.S.K417,2022-01-27,150,True,0.02,5264,87,149530.56
Romania,2021-06-07,2,2021-09-30,21A.Delta.S.K417,2022-02-05,115,True,0.03,99,3,744.5
